"module name","license","repository"
"styled-jsx@5.1.6","MIT","https://github.com/vercel/styled-jsx"
"stylis@4.2.0","MIT","https://github.com/thysultan/stylis.js"
"stylis@4.3.6","MIT","https://github.com/thysultan/stylis.js"
"sucrase@3.35.0","MIT","https://github.com/alangpierce/sucrase"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"tabbable@6.2.0","MIT","https://github.com/focus-trap/tabbable"
"tailwindcss@3.4.17","MIT","https://github.com/tailwindlabs/tailwindcss"
"tar-fs@2.1.2","MIT","https://github.com/mafintosh/tar-fs"
"tar-fs@3.0.8","MIT","https://github.com/mafintosh/tar-fs"
"tar-stream@2.2.0","MIT","https://github.com/mafintosh/tar-stream"
"tar-stream@3.1.7","MIT","https://github.com/mafintosh/tar-stream"
"text-decoder@1.2.3","Apache-2.0","https://github.com/holepunchto/text-decoder"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"thread-stream@3.1.0","MIT","https://github.com/mcollina/thread-stream"
"throttle-debounce@3.0.1","MIT","https://github.com/niksy/throttle-debounce"
"tinyglobby@0.2.13","MIT","https://github.com/SuperchupuDev/tinyglobby"
"to-no-case@1.0.2","MIT","https://github.com/ianstormtaylor/to-no-case"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"to-snake-case@1.0.0","MIT","https://github.com/ianstormtaylor/to-snake-case"
"to-space-case@1.0.0","MIT","https://github.com/ianstormtaylor/to-space-case"
"toggle-selection@1.0.6","MIT","https://github.com/sudodoki/toggle-selection"
"token-types@6.0.0","MIT","https://github.com/Borewit/token-types"
"treeify@1.1.0","MIT","https://github.com/notatestuser/treeify"
"truncate-utf8-bytes@1.0.2","WTFPL","https://github.com/parshap/truncate-utf8-bytes"
"ts-api-utils@2.1.0","MIT","https://github.com/JoshuaKGoldberg/ts-api-utils"
"ts-easing@0.2.0","Unlicense","https://github.com/streamich/ts-easing"
"ts-essentials@10.0.3","MIT","https://github.com/ts-essentials/ts-essentials"
"ts-interface-checker@0.1.13","Apache-2.0","https://github.com/gristlabs/ts-interface-checker"
"tsconfig-paths@3.15.0","MIT","https://github.com/dividab/tsconfig-paths"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"tsx@4.19.2","MIT","https://github.com/privatenumber/tsx"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"typed-array-buffer@1.0.3","MIT","https://github.com/inspect-js/typed-array-buffer"
"typed-array-byte-length@1.0.3","MIT","https://github.com/inspect-js/typed-array-byte-length"
"typed-array-byte-offset@1.0.4","MIT","https://github.com/inspect-js/typed-array-byte-offset"
"typed-array-length@1.0.7","MIT","https://github.com/inspect-js/typed-array-length"
"typescript@5.8.3","Apache-2.0","https://github.com/microsoft/TypeScript"
"uint8array-extras@1.4.0","MIT","https://github.com/sindresorhus/uint8array-extras"
"unbox-primitive@1.1.0","MIT","https://github.com/ljharb/unbox-primitive"
"undici-types@6.21.0","MIT","https://github.com/nodejs/undici"
"unist-util-is@6.0.0","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-position-from-estree@2.0.0","MIT","https://github.com/syntax-tree/unist-util-position-from-estree"
"unist-util-stringify-position@4.0.0","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@6.0.1","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@5.0.0","MIT","https://github.com/syntax-tree/unist-util-visit"
"unrs-resolver@1.7.2","MIT","https://github.com/unrs/unrs-resolver"
"update-browserslist-db@1.1.3","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"use-context-selector@2.0.0","MIT","https://github.com/dai-shi/use-context-selector"
"use-isomorphic-layout-effect@1.2.1","MIT","https://github.com/Andarist/use-isomorphic-layout-effect"
"utf8-byte-length@1.0.5","(WTFPL OR MIT)","https://github.com/parshap/utf8-byte-length"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util-extend@1.0.3","MIT","https://github.com/isaacs/util-extend"
"uuid@10.0.0","MIT","https://github.com/uuidjs/uuid"
"uuid@9.0.0","MIT","https://github.com/uuidjs/uuid"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vfile-message@4.0.2","MIT","https://github.com/vfile/vfile-message"
"which-boxed-primitive@1.1.1","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-builtin-type@1.2.1","MIT","https://github.com/inspect-js/which-builtin-type"
"which-collection@1.0.2","MIT","https://github.com/inspect-js/which-collection"
"which-typed-array@1.1.19","MIT","https://github.com/inspect-js/which-typed-array"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"ws@8.18.2","MIT","https://github.com/websockets/ws"
"xss@1.0.15","MIT","https://github.com/leizongmin/js-xss"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"yaml@1.10.2","ISC","https://github.com/eemeli/yaml"
"yaml@2.8.0","ISC","https://github.com/eemeli/yaml"
"yjs@13.6.27","MIT","https://github.com/yjs/yjs"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"zustand@5.0.4","MIT","https://github.com/pmndrs/zustand"
"zwitch@2.0.4","MIT","https://github.com/wooorm/zwitch"
